sep=,
epoch,mean_fg_dice,dice_1_other,dice_2_non-invasive_epithelium,dice_3_invasive_epithelium,dice_4_necrosis
0,0.29162445154277417,0.5042608656867833,0.40092939686233336,0.1552282763450935,0.1060792672768867
1,0.3470929011125603,0.49107071695536153,0.5261299280968784,0.001043530076990178,0.370127429321011
2,0.2620400632081426,0.5306302756516281,0.4618606940940685,0.0,0.055669283086873717
3,0.36153214276400714,0.4956448695268642,0.4902963610674325,0.0,0.46018734046173193
4,0.4229300327726815,0.5124046641113046,0.4760184675527878,0.22325797214412385,0.4800390272825097
5,0.35173977355666675,0.49571252648490294,0.5096529254503487,0.0,0.40159364229141514
6,0.37212043941033845,0.5142594005610137,0.48458954757152717,0.011239929473308782,0.47839288003550423
7,0.33940853328916215,0.5052480457684086,0.5417548087583295,0.00034148283939334367,0.31028979579051713
8,0.35183400462006376,0.49409339321622836,0.4743691756842701,0.031242940239646504,0.40763050934011
9,0.3725153394350711,0.5050600291293607,0.5088665041028181,0.0,0.47613482450810557
10,0.3872029138663231,0.5197177793451976,0.505235137248625,0.0,0.52385873887147
11,0.37724958775533207,0.5427997727815966,0.5262746587621084,0.0,0.4399239194776232
12,0.39261213664217887,0.47578722816410635,0.5506668671660193,0.0,0.5439944512385897
13,0.4970790957070798,0.5664860467440122,0.46518637169875315,0.37651422649257565,0.5801297378929784
14,0.43273777580607276,0.5869908776545651,0.5193259825711569,0.1671419096845077,0.45749233331406114
15,0.42779823998800404,0.5133194957203767,0.4843685478615492,0.33324130051516976,0.38026361585492036
16,0.46993047708033103,0.5479886797813436,0.5445274934966343,0.2335076117892547,0.5536981232540914
17,0.5008885570580845,0.5589343262375198,0.49087568630654893,0.3940914934233715,0.559652722264898
18,0.4887603949302617,0.511703727341372,0.5551680292342618,0.4297385361636079,0.45843128698180513
19,0.5007083041523627,0.5676799615750711,0.5167221533285795,0.46916936231693657,0.4492617393888637
20,0.4180991712587685,0.5559013953565232,0.49119417962262396,0.46206730348344366,0.16323380657248313
21,0.5257808743405042,0.5440073503806431,0.5472367105491822,0.5655300290832678,0.44634940734892414
22,0.4722223617612793,0.5854837674712635,0.5400683914734166,0.3538875720555974,0.4094497160448398
23,0.4631842115416587,0.5213194018941013,0.5835962856698199,0.3496259506855162,0.3981952079171973
24,0.461030867039037,0.5577605091756961,0.538020478071144,0.3527223842753666,0.3956200966339414
25,0.5103848257237842,0.5802153865205405,0.4744832834913038,0.44276411484976846,0.544076518033524
26,0.482267319948274,0.5514187830454854,0.4601721415795,0.48897636603251876,0.4285019891355918
27,0.5497678974489,0.5856880769751925,0.6218801769903515,0.44750659894208733,0.5439967368879686
28,0.5074376240841642,0.6218016778535487,0.4533965300242705,0.41138506012644027,0.5431672283323968
29,0.5051223701288645,0.5632186212048684,0.5092392269927144,0.39163868742640173,0.5563929448914737
30,0.4923796045506112,0.5498752565861735,0.5531135148875317,0.36574048232275513,0.5007891644059843
31,0.5176896273322581,0.6312768902460765,0.5754277989592859,0.358658241313767,0.505395578809903
32,0.5083438266778219,0.5974909059249491,0.5360185036014317,0.39144832983759387,0.5084175673473125
33,0.5219722512596509,0.5525384598678774,0.5896574122414826,0.4052380936173779,0.5404550393118657
34,0.5075989541396994,0.5733792723778461,0.5111997639686591,0.4168348146408855,0.5289819655714068
35,0.5015518976827117,0.5407714460612498,0.5585946675329219,0.34753305638074344,0.5593084207559315
36,0.5253957057201035,0.5800693644663756,0.5064107261964509,0.5103715911936932,0.5047311410238942
37,0.5405763011224628,0.6182108859401461,0.6143944365342092,0.39825041708033554,0.5314494649351603
38,0.5776025779430645,0.5947721879406188,0.601582164149254,0.5098831338358475,0.6041728258465375
39,0.5328013274869419,0.555732427724907,0.4969146378757568,0.43403136375254664,0.644526880594557
40,0.5346384903987228,0.6016618258740043,0.4539793913217079,0.5335391235830922,0.5493736208160869
41,0.589352036258956,0.6271037948955461,0.607766568369462,0.5028907264348026,0.6196470553360135
42,0.5562335933175229,0.6151267116470993,0.5352710259990775,0.5197527814452357,0.5547838541786791
43,0.5259982436468971,0.5830874347008242,0.5534133744940309,0.44811262484931985,0.519379540543413
44,0.5672352384887704,0.6030451415298371,0.5008558943438088,0.5449324880514801,0.620107430029956
45,0.4794332306584566,0.5910842645687916,0.5764365316170758,0.14694091572346146,0.6032712107244975
46,0.4333972844930471,0.5823142771478746,0.5693932648488166,0.12632901127561194,0.4555525846998853
47,0.519938347570261,0.5852177148032283,0.574479405744515,0.40453817806431824,0.5155180916689823
48,0.6088895797165698,0.6376003990821112,0.6019627878316184,0.5639794968249003,0.6320156351276492
49,0.5602235531771853,0.6548589752206629,0.6383561628137154,0.3569696831703866,0.5907093915039762
50,0.4670529102169913,0.5620001673263589,0.47017108952579484,0.48112002897028605,0.3549203550455256
51,0.5887914256766509,0.6177008301840521,0.5631518117539668,0.5115423184455522,0.6627707423230323
52,0.47886206987332247,0.6252600792216473,0.5659371617159399,0.14305322591689865,0.5811978126388043
53,0.5346549898816735,0.5946286885271026,0.5960595420790441,0.3536868489034149,0.5942448800171324
54,0.5663252402579486,0.6437327273141853,0.60848463192451,0.3984623694236608,0.6146212323694386
55,0.5742688433270425,0.5792319111468734,0.5960668561520015,0.49981870057671157,0.6219579054325836
56,0.6119684467056379,0.6463250897576234,0.6237659893625718,0.5387244978299215,0.6390582098724347
57,0.6159129743456556,0.6287580470494707,0.6024944457803412,0.521659765663589,0.7107396388892219
58,0.5612473174839109,0.6323538479848455,0.586391439938571,0.430069980743795,0.5961740012684321
59,0.6318393106838128,0.6324978957324792,0.6346082972450064,0.5167703250400859,0.7434807247176797
60,0.5176715353488042,0.6356376026559041,0.355983178745699,0.5492503612991236,0.5298149986944896
61,0.6380850461966516,0.6469283027700118,0.6146800507944506,0.6057026897023275,0.6850291415198166
62,0.6056698790521793,0.6094483251795239,0.6029606337506598,0.469512245189745,0.7407583120887886
63,0.6024919934290974,0.6617728343576414,0.6089000233095272,0.4873893929058496,0.6519057231433716
64,0.6047376781131771,0.6940652070047252,0.6088251465841,0.42302528398795314,0.6930350748759302
65,0.6084720795761365,0.6765939557708766,0.5947588300166461,0.4538032994609441,0.7087322330560795
66,0.5759677935616005,0.6705764371069988,0.5158083111708227,0.516890984493532,0.6005954414750487
67,0.619207462259632,0.679510487693642,0.5986082065219769,0.4949562942071946,0.7037548606157144
68,0.6502684015043826,0.642669751824816,0.6247505717730033,0.6020483583444212,0.7316049240752899
69,0.619593516124268,0.678359107695765,0.6382501278079334,0.5017266863378842,0.6600381426554893
70,0.6164398761296361,0.6549817769612163,0.5710832326800505,0.5049170053022036,0.734777489575074
71,0.637236702060924,0.7011545813546657,0.6214714493588712,0.47569722076012233,0.750623556770037
72,0.5755989483127122,0.632102362479084,0.5923958218672392,0.4523866626349993,0.6255109462695263
73,0.5790153365419035,0.6397634995099953,0.568815861725359,0.44101552518563253,0.6664664597466272
74,0.6092344723423888,0.6517289358372447,0.6127765055789183,0.5166420114066594,0.6557904365467331
