sep=,
epoch,mean_fg_dice,dice_1_other,dice_2_non-invasive_epithelium,dice_3_invasive_epithelium,dice_4_necrosis
0,0.3226063050893815,0.5475450513701693,0.2708565745956801,0.28448602799115896,0.1875375664005176
1,0.37934312185817703,0.541427233538513,0.5948153678151946,4.038423173441391e-06,0.38112584765582724
2,0.29330176719182516,0.5563055907242298,0.5825661625132971,0.019298670968934215,0.015036644560839441
3,0.3362142995309542,0.3966731776261201,0.5631034302814968,0.0,0.3850805902162
4,0.37654462842968695,0.4826302863577454,0.6257000707544373,0.0,0.397848156606565
5,0.375650751462226,0.5263141955313724,0.6108218335748037,0.0,0.36546697674272793
6,0.3927302280216184,0.5352801556292338,0.623490740934033,0.0,0.4121500155232068
7,0.4039001425273938,0.5839611384585198,0.630811123617072,7.398100542895542e-05,0.40075432702855457
8,0.3978828615996962,0.615550343192101,0.617424506338011,0.0014082112120796597,0.3571483856565931
9,0.4013321957542193,0.5760056812371434,0.6016394285730695,0.00705453146471079,0.4206291417419533
10,0.41572231127524806,0.5638419672839613,0.6326715541874293,0.0009431598388463607,0.46543256379075537
11,0.4277925246953256,0.5674859240836914,0.6258879564971842,0.07578437644947993,0.44201184175094677
12,0.4439360565218753,0.5878788010533696,0.6390734122946934,0.1666817143743776,0.3821102983650607
13,0.49219446295280445,0.616295324621393,0.6129736857885416,0.281771474861513,0.4577373665397701
14,0.45852378267419286,0.6236141890507126,0.5693445680734289,0.24894787611179303,0.3921884974608367
15,0.49405099415189174,0.6099326610461511,0.6050362105800868,0.3132773170232138,0.4479577879581152
16,0.5160556766346736,0.6207538367856237,0.5997520710162173,0.29532068258861255,0.5483961161482406
17,0.4995559766415209,0.620783616661727,0.5468556272131232,0.3348486453516284,0.495736017339605
18,0.5012073507537436,0.6124749302427958,0.5464468467708989,0.3063962933777601,0.5395113326235197
19,0.5117415727374148,0.6004097124530408,0.5690172212933007,0.304399743934581,0.5731396132687371
20,0.5186218155399038,0.6208956369774776,0.5333251717519406,0.32041002638241756,0.5998564270477797
21,0.5207568126426497,0.6444647805516499,0.5204749185720624,0.33327811427753096,0.5848094371693556
22,0.5457831231562429,0.6310133028959658,0.5807427077641972,0.3494393923499402,0.6219370896148684
23,0.5659605605761034,0.6662354722461201,0.5885707311820237,0.35793435755050046,0.6511016813257692
24,0.5592498803232772,0.6468431481350003,0.636170503068798,0.3278301309466073,0.6261557391427028
25,0.6034713360268897,0.6737479694520798,0.648380547076017,0.4222472240971641,0.669509603482298
26,0.5722134774748692,0.6470421044517529,0.6391590290082432,0.406704708710759,0.5959480677287218
27,0.5932158302279542,0.698488176962211,0.6557426294157289,0.383322650118003,0.6353098644158741
28,0.5944566222529998,0.7145676232966395,0.6589575965966539,0.41503242053344946,0.5892688485852563
29,0.6092505523700059,0.6956276736543123,0.6813829948574056,0.41933643429235146,0.6406551066759544
30,0.61985009165071,0.719553173595733,0.66228583193038,0.3867749823135556,0.7107863787631713
31,0.6333991644383201,0.7286920586700641,0.6700923289351393,0.4405717154175517,0.6942405547305253
32,0.6019579254104351,0.7250972660974008,0.6697847367809496,0.39887299651274316,0.614076702250647
33,0.6650301725616599,0.7090934848634962,0.7249066358333607,0.4921324904459874,0.7339880791037949
34,0.62771349309632,0.7337038648944724,0.6498276279963692,0.3954201477277166,0.7319023317667219
35,0.6115854575014199,0.692419736802421,0.6748967870539523,0.431736632289853,0.6472886738594533
36,0.6378689471157218,0.6850911818417132,0.7381865569870829,0.43013446069802674,0.6980635889360646
37,0.6145852961524794,0.6875623836508179,0.6948788065289097,0.4183630961888395,0.6575368982413505
38,0.6782794987991936,0.721435071773774,0.7273133593912839,0.5204065346393154,0.7439630293924011
39,0.6423726412206197,0.7334174100517402,0.6570454490565253,0.48377887870112685,0.6952488270730863
40,0.6306158618116461,0.7010261975751279,0.6973619068291554,0.4236992447443326,0.7003760980979686
41,0.6078531913611064,0.6901603353290721,0.6173580208387033,0.4227881131070072,0.7011062961696432
42,0.5998513542412711,0.7179845690661015,0.6083099551287375,0.3781319111828438,0.6949789815874019
43,0.6304241315051163,0.7078165128057492,0.6386392047709442,0.48596855975170994,0.689272248692062
44,0.6450525934044072,0.7064718860650656,0.6376482340243631,0.4702040862694377,0.7658861672587626
45,0.6213396104443776,0.6946178634711251,0.6381332343401758,0.4295943811113861,0.7230129628548234
46,0.6324042086843187,0.7244823498753032,0.6576035878707621,0.4429591378616045,0.7045717591296052
47,0.6698043586417274,0.7368822274522362,0.710693079134757,0.5438085429244411,0.6878335850554752
48,0.6308887955821585,0.7161372987497986,0.6254505520649616,0.5002951290497459,0.6816722024641277
49,0.645308099781223,0.7248449015400362,0.6403143237809265,0.46351782947003944,0.75255534433389
50,0.6421302680976756,0.7331907536701064,0.6398592468298636,0.46789661385724723,0.7275744580334852
51,0.6531440470084408,0.7322409023972278,0.6539808434985702,0.4797749167234675,0.7465795254144975
52,0.6357792526487058,0.7045807566416333,0.6507308045136293,0.46134073416560695,0.7264647152739537
53,0.6840432957012177,0.7534861276505205,0.6938741129198926,0.5579613391474023,0.7308516030870554
54,0.6579039573044477,0.7226195687026064,0.649417889258257,0.5131699700089606,0.7464084012479671
55,0.6841116026078236,0.7422705617810202,0.6932917076454048,0.5700843054534394,0.7307998355514297
56,0.6839996013605179,0.7377217410828495,0.7178252210496209,0.5273327548071456,0.7531186885024557
57,0.6769361332892447,0.7585128910358022,0.6921368840947272,0.48977582650696694,0.7673189315194828
58,0.6953450212253101,0.7486029616080222,0.7269295400398417,0.5614837171590165,0.7443638660943598
59,0.6631869363662497,0.7530192749349195,0.6966026144634527,0.5613713301621989,0.6417545259044277
60,0.6758085397821599,0.6820577171994012,0.7039310098737842,0.5557715393400837,0.7614738927153706
61,0.6737549654243826,0.7598606626601925,0.6755319505000655,0.508805262146954,0.7508219863903184
62,0.6642299904740607,0.7252985649879208,0.6657932171948289,0.5365654688010596,0.7292627109124339
63,0.6571237430617995,0.7333264979166039,0.6743690823319284,0.49974863892592697,0.7210507530727389
64,0.6582692283459531,0.7108550873336215,0.6705083509130346,0.5214684005066215,0.730245074630535
65,0.6612516740924106,0.7098905865790348,0.6745770695935422,0.5283716178347777,0.7321674223622876
66,0.6575766903544998,0.7236224531167705,0.6725677167258575,0.5271736532370742,0.7069429383382969
67,0.668363065880181,0.7431787301989279,0.6973625497654252,0.5383262892980069,0.6945846942583639
68,0.6924070438865563,0.765615742214912,0.6943917447612037,0.5984644736240077,0.7111562149461018
69,0.6829109211551367,0.7635604295994884,0.6930922143498449,0.543200754086461,0.7317902865847526
70,0.681455189571316,0.7585909678191066,0.7229632095457192,0.5344537952106401,0.7098127857097979
71,0.7224511677660941,0.7746678189993976,0.734881056294668,0.6261798863051133,0.7540759094651972
72,0.6967923195036906,0.7322605596520682,0.7445981152586404,0.5405212322234595,0.7697893708805941
73,0.6734716338353628,0.7141267373419755,0.6810701852343661,0.5160146880783474,0.7826749246867623
74,0.6956301903682447,0.7133505068435317,0.7295557129626905,0.5811751926543128,0.7584393490124434
75,0.6649987191249981,0.6886733206712978,0.6995032840504156,0.5012529541567843,0.7705653176214945
76,0.7258135815003697,0.725502044280147,0.7675608228027367,0.6358560185361405,0.7743354403824545
77,0.7006550519014078,0.744788572540553,0.7234120841966754,0.5726140396693855,0.7618055111990173
78,0.6509950574628309,0.748760133714667,0.6764845737842594,0.5290202396911615,0.6497152826612356
79,0.6724401245736225,0.7337773399579925,0.6993031041215676,0.541352425205119,0.7153276290098108
80,0.6821723991270544,0.7122307363349195,0.7034601529562533,0.5771484517826156,0.7358502554344294
81,0.7173687186589068,0.7595958078682941,0.7592916453140622,0.576945153087747,0.773642268365524
82,0.6792473526370679,0.7266918351374551,0.7273328505881943,0.5240941828914504,0.7388705419311717
83,0.6895400833116172,0.7656152430600609,0.7139914267631575,0.5055982087617477,0.7729554546615026
84,0.7177804197316894,0.7359678093533891,0.7524539417574132,0.5851742127016253,0.7975257151143303
85,0.7040179724486975,0.7663113370400584,0.7348958038283316,0.5471003015580654,0.7677644473683344
86,0.6874051408598094,0.7104311284807283,0.7303583427867052,0.5792893224951375,0.7295417696766666
87,0.679798359287462,0.7511633951155771,0.7134699899219292,0.5064106667560779,0.7481493853562637
88,0.6942757794029024,0.7487783524669334,0.7410593911738537,0.5348203272654037,0.7524450467054188
89,0.7209749137760018,0.7508604949695789,0.767078278781653,0.6102508207385444,0.7557100606142307
90,0.7227839989660475,0.7336265245424398,0.773772940848953,0.6073679120537168,0.7763686184190807
91,0.7093308418831208,0.7414540500045605,0.7033841794161323,0.6099329645591617,0.7825521735526285
92,0.6958048876376225,0.7358731542789434,0.7327292494501852,0.5427617602730996,0.7718553865482617
93,0.692254846939341,0.7598266590935395,0.7158834107416508,0.5385974367881569,0.7547118811340168
94,0.6986952720325825,0.7345110822445493,0.7081453492007438,0.5939603156586063,0.7581643410264306
95,0.7380913941871377,0.7720451773713786,0.7493598108413543,0.6454571102411203,0.7855034782946976
96,0.713075358651375,0.7460857424776252,0.725622213677924,0.6045122497098905,0.7760812287400602
97,0.7332198441998815,0.7284934469271727,0.760908378373751,0.6632475284777871,0.7802300230208155
98,0.6946983575412008,0.7433861667967878,0.7237705802952418,0.5696551425320303,0.7419815405407432
99,0.716788285504411,0.7566886871648607,0.7522857676860534,0.5939025752216286,0.7642761119451015
