sep=,
epoch,mean_fg_dice,dice_1_other,dice_2_non-invasive_epithelium,dice_3_invasive_epithelium,dice_4_necrosis
0,0.715109281250201,0.6566063900737903,0.7898947601946729,0.6522049002815397,0.7617310744508013
1,0.6731951216393381,0.5795075445816957,0.7290576352830842,0.6643211895208049,0.7198941171717679
2,0.7163034035610081,0.664058120185611,0.7393961785084073,0.6920806420498568,0.7696786735001571
3,0.6716644567009151,0.5955414594952937,0.6740965261933372,0.5992780451384577,0.8177417959765718
4,0.6764883525086289,0.6126133002196,0.7104075785989249,0.5911594520478209,0.79177307916817
5,0.6492433686609691,0.5216193967136824,0.7022733046832695,0.6499770031966215,0.723103770050303
6,0.7571856991616603,0.6478515774382175,0.7920828016085072,0.7299036925685457,0.8589047250313706
7,0.6910407982561764,0.5353504876459949,0.7356927465768665,0.6690257197305,0.8240942390713444
8,0.6812927340679991,0.6030493600817245,0.7413545387248379,0.5701828390680966,0.8105841983973372
9,0.7128143925886827,0.6255591702146636,0.7062147987338327,0.6496990229733071,0.8697845784329279
10,0.7296123372904233,0.5827205740814402,0.7876641392146256,0.7125667023570619,0.8354979335085657
11,0.6638732894825105,0.558030162671191,0.704440411272774,0.6538998732924882,0.7391227106935885
12,0.711932148183237,0.7141566606860281,0.7009189812440437,0.6167717428017988,0.8158812080010771
13,0.6884104525534251,0.5415219937028198,0.7652933403663003,0.579168090888116,0.8676583852564642
14,0.7184941592459955,0.55821232896638,0.7969799921540055,0.636323386542254,0.8824609293213426
15,0.6474012044678622,0.5045530138741645,0.7546544232847985,0.6099109547697689,0.720486425942717
16,0.6633166177239548,0.5826364141124968,0.6915893519927816,0.5916624706414647,0.787378234149076
17,0.6859738850932202,0.5838736370475763,0.763322433263412,0.7269462534689658,0.669753216592927
18,0.6892762078265829,0.5754546105312949,0.7509704416822427,0.7269014985714137,0.7037782805213806
19,0.7002360913382137,0.5770992923939395,0.7297896407087149,0.6514767545792511,0.8425786776709492
20,0.6919577473270777,0.48802907219879965,0.7739492471538805,0.67827946205621,0.8275732078994208
21,0.7418290392881421,0.5891165905797252,0.807625434149111,0.6720771203550208,0.8984970120687118
22,0.7004669426732022,0.5886977557688635,0.7201531517496709,0.6390195717902811,0.8539972913839932
23,0.6556527378716869,0.5636946054356826,0.6610537291904632,0.6005347744779954,0.7973278423826061
24,0.7477119942165733,0.6331056849854577,0.7782767526071751,0.7072513298108034,0.8722142094628569
25,0.729380545243738,0.6423283108547313,0.7293251982377806,0.7243616661841349,0.821507005698305
26,0.6763049644809972,0.6141882563561393,0.707329430437983,0.6648485502790543,0.7188536208508122
27,0.6825559181985459,0.5916137114072801,0.7027170829784302,0.613431282834818,0.8224615955736554
28,0.6583556649848953,0.582382255183865,0.6803140702382635,0.6374653743838514,0.7332609601336014
29,0.6753706633446328,0.6812468257753472,0.7506749886265003,0.5574211483404024,0.7121396906362812
30,0.728890035919628,0.6247658716636201,0.7446330215403973,0.6972294123330803,0.8489318381414146
31,0.7062312274773006,0.6433505073277603,0.708356136407689,0.6215858428961033,0.8516324232776497
32,0.6939457441891901,0.5642351817392071,0.7578284871670435,0.6178818654196131,0.8358374424308967
33,0.6268370923709419,0.6061785377661256,0.704927771089263,0.6033818595698606,0.5928602010585186
34,0.6808716707269725,0.6147167348824,0.6820609243262339,0.6633083756652829,0.7634006480339732
35,0.6497351922498957,0.48933504087706126,0.7458981805810729,0.6615002472200598,0.7022073003213893
36,0.7290555078002625,0.6758139455410294,0.7114342707014304,0.6865935230088027,0.8423802919497874
37,0.6922989460363403,0.5553383552948584,0.776354823902035,0.6173994805490388,0.8201031243994292
38,0.6677036672856679,0.597809368691129,0.7278139127311992,0.5945478484516142,0.7506435392687288
39,0.683098523679976,0.6091682045667445,0.7503752895759643,0.6240046594639496,0.7488459411132455
40,0.7150114129218982,0.6030945842142802,0.7717954062039147,0.6250942530204918,0.8600614082489059
41,0.6957775417635906,0.5976409993429334,0.7260502509012875,0.6749425350812421,0.7844763817288996
42,0.7028842778229507,0.6143912107197561,0.7037923995033604,0.6644335778001388,0.8289199232685477
43,0.6792786135033705,0.5779822483204924,0.6909184229428003,0.6445912437562534,0.8036225389939361
44,0.6665959088936086,0.5326539256083938,0.6916155570306418,0.6151404501534011,0.8269737027819981
45,0.6980561747475781,0.6606628049386313,0.7428565042623905,0.5741320387230581,0.8145733510662323
46,0.702245503855726,0.6276855109159678,0.6850870800490414,0.6700563370881332,0.8261530873697619
47,0.6586803553743547,0.632618869073332,0.7006979086443846,0.5097866062815416,0.7916180374981602
48,0.7070396649711339,0.6570840727802795,0.7171533822007274,0.6303189558623049,0.8236022490412237
49,0.6711692763356389,0.5612514168849415,0.7361541300725822,0.5986430648941423,0.7886284934908899
50,0.7244254724796089,0.6490994121202147,0.7354481811018927,0.6961387040422241,0.817015592654104
51,0.7153863594357925,0.6564683181333615,0.73355592692686,0.6254273987038937,0.8460937939790549
52,0.6927385566141447,0.590444209067225,0.7188978074002069,0.662959049132419,0.7986531608567281
53,0.660699313810821,0.595957139154139,0.6576304205740605,0.6138727862676114,0.7753369092474736
54,0.6973001569300505,0.5924448539860929,0.7512948684440974,0.6852294418997282,0.7602314633902837
55,0.7245508541920757,0.5881412211806819,0.7549727871853351,0.681284486345982,0.8738049220563036
56,0.6757430088110746,0.6317205905996364,0.7096117288122615,0.6107758618447416,0.7508638539876591
57,0.6336526584879809,0.6403654606188993,0.5733917900732688,0.604058393383896,0.7167949898758597
58,0.6382794293853367,0.5359815709654112,0.742776612431858,0.5664653869521173,0.7078941471919599
59,0.672284734625006,0.639741841229245,0.6515981779177017,0.6496843323327094,0.7481145870203678
60,0.6651075637055913,0.5756007176616917,0.6789948602908848,0.6260912476192684,0.7797434292505204
61,0.6344419321264674,0.5840355482697528,0.6932897804229082,0.4411199448836919,0.8193224549295168
62,0.6966544367600557,0.5967539979869751,0.7275805472106948,0.6546636786377658,0.807619523204787
63,0.6686005981005635,0.5807572409233296,0.674622405728697,0.6173898348605871,0.8016329108896402
64,0.7179700754588166,0.5962566524938554,0.773743558908542,0.6497092564881668,0.8521708339447024
65,0.7241527768466648,0.6183505248259922,0.75486262849536,0.68665516913856,0.8367427849267469
66,0.6947575243839615,0.6839379123177549,0.7379984421427691,0.5395181295741007,0.8175756135012212
67,0.7256708080676655,0.657091847488143,0.7252065054727383,0.6130183506706209,0.9073665286391596
68,0.6974205492585175,0.5930078607851407,0.6899965261394373,0.7000191616646069,0.806658648444885
69,0.6943632220940827,0.6242187396002534,0.7753469320018856,0.6448737376838037,0.7330134790903882
70,0.7069301626025155,0.5967453449342989,0.7905706328904966,0.656566014990428,0.7838386575948385
71,0.6911362658241851,0.580203203330616,0.7270992685366516,0.6743308253448008,0.782911766084672
72,0.6973666890715492,0.6374979242477282,0.7448380470276718,0.5738676860435336,0.8332630989672635
73,0.6042377552038178,0.5653778674413158,0.6840248180391795,0.49817463689164965,0.6693736984431261
74,0.6688113492448783,0.5740837972622449,0.7065467824906683,0.6424025802547492,0.7522122369718507
75,0.6901119590456806,0.599860801943092,0.7329316643433922,0.6092611510863782,0.81839421880986
76,0.7470590239031634,0.651390707928522,0.7587433715910169,0.746122379052486,0.8319796370406285
77,0.6441671815212981,0.5799287865243778,0.719022186351684,0.5465255563912355,0.7311921968178949
78,0.6667515345971693,0.5286686362880205,0.7458455127799654,0.6550621253529413,0.7374298639677498
79,0.7319074258516469,0.6459698655924173,0.7694654781786624,0.7447333785282111,0.7674609811072968
80,0.6729447068739102,0.46734240606704297,0.7518055217638195,0.6379603899203748,0.8346705097444032
