sep=,
epoch,mean_fg_dice,dice_1_other,dice_2_non-invasive_epithelium,dice_3_invasive_epithelium,dice_4_necrosis
0,0.3956736711661577,0.4343287339597839,0.4407061691135633,0.3708592217871588,0.3368005598041248
1,0.3087522859211375,0.5132787224972484,0.4347345020269208,0.058279171655039236,0.22871674750534157
2,0.3792821645357885,0.5116038612029479,0.44494773667277454,0.1528011003442377,0.40777595992319376
3,0.2953074253482136,0.5311421829425645,0.46605207192029585,0.019470320283703962,0.16456512624628994
4,0.41777900775599885,0.5256333715376585,0.29919763454536147,0.42874842101333366,0.4175366039276419
5,0.3931977143791279,0.5189748978940729,0.25848838990386946,0.40129299983887523,0.3940345698796941
6,0.4343266553810812,0.5507119628802634,0.34455540852853395,0.42619487453260013,0.4158443755829274
7,0.3743952112514872,0.5408150815547419,0.4810268628294994,0.28330845611669864,0.19243044450500918
8,0.38821538098391406,0.554045535643453,0.5362221256878077,0.014110364420999534,0.44848349818339595
9,0.43193077972644434,0.5362601535939936,0.31207450340160997,0.4409724671214118,0.43841599478876214
10,0.3430265105719157,0.4695155644330873,0.5363524561313912,0.0,0.3662380217231842
11,0.3662683727903368,0.5155538605938577,0.5150942158278753,1.1880087429057534e-05,0.4344135346521852
12,0.36495553618805276,0.5283104577886184,0.5254774740068341,0.007174009348340467,0.39886020360841784
13,0.3554291219311478,0.48373723769298754,0.4173567407437526,0.37352993932190587,0.14709256996594505
14,0.38130775760298474,0.5483056388863983,0.36906577217144176,0.3484272122209034,0.25943240713319554
15,0.4021743248621573,0.5729567309097015,0.5229730164653933,5.403375488667771e-06,0.512762148698046
16,0.44610358253422544,0.5047686414228164,0.46205653633723204,0.3409038416727178,0.4766853107041356
17,0.428798867885474,0.4750667642008972,0.4324624054617889,0.42863537934962415,0.37903092252958553
18,0.4058640174940242,0.5428970101983591,0.5137016401566539,0.19458630753417222,0.3722711120869114
19,0.3838139475956224,0.5655364363883392,0.4618633968524498,0.10016422832273554,0.4076917288189649
20,0.45453536539156203,0.5460544931167998,0.4606592232175314,0.3991145135613081,0.41231323167060885
21,0.4864340440008095,0.5244312152288904,0.5234065497539732,0.4149650099625386,0.4829334010578357
22,0.43701803371283254,0.5556690189335016,0.5567260646714229,0.1258356268732909,0.5098414243731147
23,0.49953587092470286,0.617860698016406,0.5109633496487118,0.4010842727292128,0.4682351633044809
24,0.47473031975132746,0.539753723471989,0.5028835698578362,0.4056839023131811,0.45060008336230345
25,0.44144746182506367,0.5730641994318241,0.5210159262401041,0.27001510924379735,0.40169461238452925
26,0.46133471481690796,0.5364672100330692,0.43501679228305523,0.4208636878161983,0.45299116913530896
27,0.4924681337500489,0.6001558919989617,0.4712513056681612,0.48400351405846814,0.41446182327460446
28,0.4981603606374515,0.5832670478060178,0.4205561799797878,0.4387123008990923,0.5501059138649084
29,0.49865389245258906,0.543532948173164,0.4978173894825445,0.48078734303125065,0.47247788912339717
30,0.4715242314528305,0.543388934198428,0.3946223787479696,0.42339709702310346,0.5246885158418211
31,0.4674455628933462,0.573028752900787,0.5293631134599083,0.290656251235325,0.4767341339773645
32,0.4913240016547296,0.5550208373533706,0.47909570281458963,0.48440948564934233,0.44676998080161584
33,0.5084556677146914,0.545583771847881,0.4970918642417195,0.48132593650272254,0.5098210982664424
34,0.5008895596016445,0.5153936869897381,0.4050206415533697,0.4771882749446779,0.6059556349187921
35,0.520136024777361,0.5546344059391564,0.4620046102465597,0.4756258805329301,0.5882792023907978
36,0.4697562301659536,0.5489702675548552,0.5318011995218175,0.252742389155628,0.5455110644315135
37,0.577421868883837,0.6395975351295085,0.5902889454007797,0.4880822661321355,0.5917187288729242
38,0.4955999053320878,0.614338713351304,0.5196692591316333,0.34701840833602093,0.5013732405093931
39,0.5393077386691276,0.5730584490812728,0.5794129718912056,0.5147111969600691,0.49004833674396314
40,0.5118289100304029,0.5785009123871901,0.5276394082827327,0.3902313244699379,0.5509439949817506
41,0.5612891067948317,0.6197130342935644,0.536177030089692,0.4975702203180954,0.591696142477975
42,0.5045865304002326,0.5581462594295032,0.4996062744808723,0.39999290476357346,0.5606006829269815
43,0.5152396745499965,0.6239182300670829,0.5454170641813435,0.4524728108889642,0.4391505930625954
44,0.4992402152046123,0.555169213091062,0.5106597785637659,0.4639522104635101,0.4671796587001114
45,0.5563562299563378,0.6669879597318197,0.5607961490918462,0.41855303605097566,0.5790877749507098
46,0.49844769224709834,0.5797233979837482,0.45311230380225936,0.438286296845679,0.522668770356707
47,0.4737867671612804,0.5416715122189402,0.4125983075382828,0.47513367210677254,0.46574357678112605
48,0.5502799624629007,0.6559718330056032,0.5804099434400984,0.42294978488602497,0.5417882885198759
49,0.5312407748527731,0.5698859728746092,0.5867199927934461,0.38169796615807505,0.5866591675849623
50,0.5357655491882842,0.5582819553544397,0.5306761253754877,0.49735506824755116,0.5567490477756585
51,0.577462544198762,0.5758073542684112,0.5271118145117252,0.5064994345921847,0.7004315734227268
52,0.5261319020239842,0.6031208047189899,0.5761302077464369,0.34342234126488586,0.5818542543656243
53,0.5349667445914938,0.613671104188149,0.47445669784331396,0.4592769120136421,0.5924622643208703
54,0.5847591524748676,0.6313156061662372,0.5657501612828125,0.5048360328396678,0.6371348096107534
55,0.5818692124777323,0.6503506317255396,0.5135078598895262,0.5037848419197654,0.6598335163760979
56,0.5622314720998389,0.5955682441438578,0.5106402807020193,0.5019864029066161,0.6407309606468623
57,0.5892489998785001,0.6826569195095916,0.5311668188012669,0.4268373868102448,0.7163348743928971
58,0.5849564196954187,0.6021904396646607,0.5735160413991517,0.45492524206093476,0.709193955656928
59,0.5583568991251879,0.601417423290637,0.6082465170321887,0.40953398888260933,0.6142296672953168
60,0.595468410276631,0.6601080019212444,0.5847716234765143,0.4472426176795769,0.6897513980291881
61,0.6120761437835287,0.6730495251108745,0.5992334843331223,0.5194460092308049,0.6565755564593133
62,0.579211879451678,0.6513866283117437,0.5630922484011915,0.417661632996208,0.6847070080975687
63,0.6107107314316409,0.6704141261535377,0.5333862868389778,0.5831263465899557,0.6559161661440926
64,0.6164518380923877,0.6136746246115535,0.6431627681082984,0.5180451097281615,0.6909248499215374
65,0.5508672332171923,0.6311694513770765,0.613581784387311,0.38874062278534915,0.5699770743190326
66,0.5826505879928878,0.6409317127638465,0.5712824931431231,0.4073854836184385,0.7110026624461432
67,0.6064773649773327,0.6663355339268408,0.5857914522780422,0.46499210751532477,0.7087903661891233
68,0.629374650952711,0.6306938068671211,0.5594097014155941,0.5760176949604431,0.7513774005676856
69,0.5766516146425364,0.6312322727236813,0.5886481373670772,0.4057981870305481,0.680927861448839
70,0.46902901998045876,0.6110022447486795,0.5231275994697795,0.3463002101387221,0.39568602556465404
71,0.5793977278920606,0.6331052124309313,0.6190733601199072,0.40676648353612455,0.658645855481279
72,0.5723400405424117,0.6426534302704797,0.6334607979565466,0.37394807574257627,0.6392978582000441
73,0.5829012846585869,0.6506893694364825,0.5422091276734506,0.40850350636063226,0.7302031351637823
74,0.6104180479823581,0.6187901093579748,0.6220158887009112,0.47783320583759903,0.7230329880329472
75,0.6018993798019524,0.6314130154848425,0.6402723619840536,0.37687684423297707,0.7590352975059366
76,0.6188882366299431,0.6535803686278638,0.6115554197421122,0.5708311338469421,0.639586024302854
77,0.623201316094261,0.6813889677949418,0.5097637259856863,0.5403873780374185,0.761265192558997
