sep=,
epoch,mean_fg_dice,dice_1_other,dice_2_non-invasive_epithelium,dice_3_invasive_epithelium,dice_4_necrosis
0,0.2997884192880381,0.5013014472559039,0.5042715348114842,0.0007790388572581359,0.19280165622750603
1,0.3191118881402689,0.38319284666467135,0.5241449228620276,0.0,0.3691097830343766
2,0.2986811786608676,0.5426570325369497,0.5434331425320936,0.0,0.10863453957442708
3,0.3560349804697881,0.5383210026393245,0.20562034959723416,0.34785097810719073,0.33234759153540316
4,0.383079962716912,0.5351921975602869,0.19237741969352773,0.3622883017776767,0.44246193183615684
5,0.392361449793467,0.5394114207795891,0.2202518717503599,0.41194800423159816,0.39783450241232066
6,0.35931055243192056,0.501595917596974,0.23231470345721478,0.35740936364367143,0.3459222250298219
7,0.3801072586325099,0.4988773207016,0.32275949348017685,0.37078591746876144,0.328006302879501
8,0.43509691963551006,0.5374640449002014,0.4111670903086313,0.4045784841447053,0.38717805918850234
9,0.409944327432327,0.5127940236978317,0.40800401713447965,0.3988368835550094,0.3201423853419873
10,0.4139402933188654,0.5174685516589557,0.4620119613784104,0.3660436630843824,0.3102369971537132
11,0.4353474198231433,0.5854490095281257,0.4403617993247064,0.41118372244311485,0.3043951479966259
12,0.4425511329450742,0.4897289838504004,0.5089258834193069,0.38292986762515124,0.38861979688543835
13,0.4309446580904639,0.5475702913755442,0.4959784159077274,0.3136147968925742,0.36661512818600983
14,0.4290091206655021,0.529796466035464,0.506784080511047,0.2999298267749332,0.37952610934056447
15,0.44155274281655593,0.5563812009376656,0.5054126513199685,0.32788916567333565,0.3765279533352542
16,0.42483283380117826,0.5431923731704497,0.4454355635761789,0.339878096796414,0.37082530166167055
17,0.4520433345128005,0.5593315095407306,0.5282196844286193,0.3204805028344147,0.40014164124743745
18,0.42611643654792314,0.5602606206865579,0.4778441771824176,0.33066787559670013,0.335693072726017
19,0.4295188335024996,0.5766507033162697,0.4888989350409061,0.2909556039899657,0.3615700916628568
20,0.42219854768943654,0.5091148219703596,0.5157559953671645,0.29264310440414687,0.37128026901607514
21,0.44599250163034276,0.5371425942473076,0.5599558094975057,0.30587604449992095,0.3809955582766368
22,0.4560949774040025,0.5313341158860556,0.5497636518864182,0.3393044636515176,0.4039776781920187
23,0.4659495964720929,0.5404862605084975,0.5490999583084398,0.3275762806209615,0.446635886450473
24,0.48932004416418307,0.5791692573543465,0.5709184164196196,0.39036071685309065,0.41683178602967547
25,0.5148271270154473,0.6020727356092939,0.5560997164237371,0.4496023221373492,0.4515337338914091
26,0.47473377781545373,0.5761697917841966,0.5490369144436495,0.4027177499880276,0.3710106550459411
27,0.5162795419152696,0.566000164219606,0.5582531241105652,0.4747814215397798,0.4660834577911274
28,0.5495379591583193,0.5902986934109444,0.642368205111304,0.4741234344551626,0.491361503655866
29,0.5501877546348529,0.5995155528734392,0.615584343434838,0.4846896038429796,0.500961518388155
30,0.5489977309399805,0.6419064930546681,0.5820325852914523,0.46631214488770667,0.5057397005260951
31,0.5685795918949536,0.5907125730607231,0.6320704212875976,0.477640513305671,0.5738948599258227
32,0.5728441773115848,0.6181245136442968,0.6262777893005651,0.41953551569962105,0.6274388906018562
33,0.5970531062385003,0.6303513904770426,0.6507254745574805,0.4799326030845183,0.6272029568349593
34,0.595781337288009,0.6209167157124489,0.645550760431749,0.47366141383841487,0.6429964591694233
35,0.5694284016466569,0.6311189919991573,0.6772400671198677,0.4002718384714607,0.5690827089961418
36,0.573611725451731,0.6247001143965764,0.6507169481932848,0.3958723013214704,0.6231575378955923
37,0.6007575816535389,0.6675142413118828,0.6767250323345474,0.45055078137667337,0.608240271591052
38,0.5959539915745908,0.6406740156660574,0.6016528460976243,0.49581413131030655,0.6456749732243754
39,0.5993923125345181,0.6652321463076722,0.6572332227169327,0.43781364107156956,0.6372902400418979
40,0.6042013119825955,0.6848196841319708,0.6178220153401334,0.44597082180087605,0.6681927266574019
41,0.5740399582393086,0.6172356374421695,0.6682822616146672,0.3892341995789745,0.6214077343214235
